ID,LABEL,15,16,17a,17e,18,19,20,21,22,s,p,m,sp,sm,pm,spm
17,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
18,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
19,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
20,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
21,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
22,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
23,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
24,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
25,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
26,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
27,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
28,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
29,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
30,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
31,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
32,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
33,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
34,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
35,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
36,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
37,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
38,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
39,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
40,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
41,True,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
42,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
43,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
44,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
45,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
46,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
47,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
48,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
49,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
50,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
51,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
52,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
53,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
54,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
55,False,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
57,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
58,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
59,True,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
60,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
61,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
62,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
63,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
64,True,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
65,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
66,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
67,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
68,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
69,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
70,False,1.00,0.71,0.70,1.00,0.96,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
71,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
72,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
73,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
74,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
75,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
76,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
77,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
78,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
79,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
80,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
81,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
82,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
83,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
84,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
85,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
86,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
87,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
88,True,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
89,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
90,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
91,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
92,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
93,False,0.36,0.16,0.16,0.38,0.36,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
94,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
95,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
96,False,0.36,0.16,0.16,0.38,0.36,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
97,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
98,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
99,False,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
101,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
102,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
103,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
104,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
105,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
106,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
107,True,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
108,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
109,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
110,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
111,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
112,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
113,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
114,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
115,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
116,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
117,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
118,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
119,False,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
121,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
122,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
123,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
124,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
125,True,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
126,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
127,True,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
128,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
129,False,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
131,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
132,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
133,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
134,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
135,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
136,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
137,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
138,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
139,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
140,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
141,True,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
142,False,0.36,0.16,0.16,0.38,0.36,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
143,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
144,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
145,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
146,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
147,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
148,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
149,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
150,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
151,False,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
152,False,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
153,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
154,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
155,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
156,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
157,True,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
158,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
159,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
160,True,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
161,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
162,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
163,False,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
164,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
165,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
166,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
167,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
168,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
169,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
170,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
171,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
172,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
173,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
174,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
175,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
176,True,1.00,0.71,0.70,1.00,0.96,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
177,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
178,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
179,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
180,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
181,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
182,False,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
183,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
184,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
185,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
186,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
187,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
188,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
189,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
190,False,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
191,False,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
192,False,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
193,True,1.00,1.00,1.00,1.00,1.00,1.00,0.57,0.58,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
194,False,0.36,0.45,0.46,0.38,0.40,0.23,0.13,0.14,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
195,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,1.00,0.24,0.49,1.00,0.49
196,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
197,True,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
198,False,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
199,False,0.36,0.45,0.46,0.38,0.40,0.23,0.56,0.55,0.38,0.24,1.00,0.33,0.24,0.16,0.33,0.16
